,future,rate,open,close,open_perp,close_perp
2021-11-21T23:00:00+00:00,MKR-PERP,1.7e-05,2988.0,2944.5,2988.5,2951.0
2021-11-21T23:00:00+00:00,MKR-PERP,1.7e-05,2988.0,2944.5,2988.5,2951.0
2021-11-21T23:00:00+00:00,MKR-PERP,1.7e-05,2988.0,2944.5,2988.5,2951.0
2021-11-21T23:00:00+00:00,MKR-PERP,1.7e-05,2988.0,2944.5,2988.5,2951.0
2021-11-22T00:00:00+00:00,MKR-PERP,2e-05,2944.5,2906.0,2951.0,2907.5
2021-11-22T00:00:00+00:00,MKR-PERP,2e-05,2944.5,2906.0,2951.0,2907.5
2021-11-22T00:00:00+00:00,MKR-PERP,2e-05,2944.5,2906.0,2951.0,2907.5
2021-11-22T00:00:00+00:00,MKR-PERP,2e-05,2944.5,2906.0,2951.0,2907.5
2021-11-22T01:00:00+00:00,MKR-PERP,1.3e-05,2906.0,2923.0,2907.5,2922.5
2021-11-22T01:00:00+00:00,MKR-PERP,1.3e-05,2906.0,2923.0,2907.5,2922.5
2021-11-22T01:00:00+00:00,MKR-PERP,1.3e-05,2906.0,2923.0,2907.5,2922.5
2021-11-22T01:00:00+00:00,MKR-PERP,1.3e-05,2906.0,2923.0,2907.5,2922.5
2021-11-22T02:00:00+00:00,MKR-PERP,3.9e-05,2923.0,2883.5,2922.5,2883.5
2021-11-22T02:00:00+00:00,MKR-PERP,3.9e-05,2923.0,2883.5,2922.5,2883.5
2021-11-22T02:00:00+00:00,MKR-PERP,3.9e-05,2923.0,2883.5,2922.5,2883.5
2021-11-22T02:00:00+00:00,MKR-PERP,3.9e-05,2923.0,2883.5,2922.5,2883.5
2021-11-22T03:00:00+00:00,MKR-PERP,3e-05,2883.5,2885.5,2883.5,2884.5
2021-11-22T03:00:00+00:00,MKR-PERP,3e-05,2883.5,2885.5,2883.5,2884.5
2021-11-22T03:00:00+00:00,MKR-PERP,3e-05,2883.5,2885.5,2883.5,2884.5
2021-11-22T03:00:00+00:00,MKR-PERP,3e-05,2883.5,2885.5,2883.5,2884.5
2021-11-22T04:00:00+00:00,MKR-PERP,1.5e-05,2885.5,2866.5,2884.5,2863.5
2021-11-22T04:00:00+00:00,MKR-PERP,1.5e-05,2885.5,2866.5,2884.5,2863.5
2021-11-22T04:00:00+00:00,MKR-PERP,1.5e-05,2885.5,2866.5,2884.5,2863.5
2021-11-22T04:00:00+00:00,MKR-PERP,1.5e-05,2885.5,2866.5,2884.5,2863.5
2021-11-22T05:00:00+00:00,MKR-PERP,1.1e-05,2866.5,2896.0,2863.5,2895.5
2021-11-22T05:00:00+00:00,MKR-PERP,1.1e-05,2866.5,2896.0,2863.5,2895.5
2021-11-22T05:00:00+00:00,MKR-PERP,1.1e-05,2866.5,2896.0,2863.5,2895.5
2021-11-22T05:00:00+00:00,MKR-PERP,1.1e-05,2866.5,2896.0,2863.5,2895.5
2021-11-22T06:00:00+00:00,MKR-PERP,9e-06,2896.0,2890.0,2895.5,2888.5
2021-11-22T06:00:00+00:00,MKR-PERP,9e-06,2896.0,2890.0,2895.5,2888.5
2021-11-22T06:00:00+00:00,MKR-PERP,9e-06,2896.0,2890.0,2895.5,2888.5
2021-11-22T06:00:00+00:00,MKR-PERP,9e-06,2896.0,2890.0,2895.5,2888.5
2021-11-22T07:00:00+00:00,MKR-PERP,1e-06,2890.0,2887.0,2888.5,2882.5
2021-11-22T07:00:00+00:00,MKR-PERP,1e-06,2890.0,2887.0,2888.5,2882.5
2021-11-22T07:00:00+00:00,MKR-PERP,1e-06,2890.0,2887.0,2888.5,2882.5
2021-11-22T07:00:00+00:00,MKR-PERP,1e-06,2890.0,2887.0,2888.5,2882.5
2021-11-22T08:00:00+00:00,MKR-PERP,5e-06,2887.0,2905.0,2882.5,2908.0
2021-11-22T08:00:00+00:00,MKR-PERP,5e-06,2887.0,2905.0,2882.5,2908.0
2021-11-22T08:00:00+00:00,MKR-PERP,5e-06,2887.0,2905.0,2882.5,2908.0
2021-11-22T08:00:00+00:00,MKR-PERP,5e-06,2887.0,2905.0,2882.5,2908.0
2021-11-22T09:00:00+00:00,MKR-PERP,1.9e-05,2905.0,2907.0,2908.0,2906.5
2021-11-22T09:00:00+00:00,MKR-PERP,1.9e-05,2905.0,2907.0,2908.0,2906.5
2021-11-22T09:00:00+00:00,MKR-PERP,1.9e-05,2905.0,2907.0,2908.0,2906.5
2021-11-22T09:00:00+00:00,MKR-PERP,1.9e-05,2905.0,2907.0,2908.0,2906.5
2021-11-22T10:00:00+00:00,MKR-PERP,1.1e-05,2907.0,2914.0,2906.5,2914.5
2021-11-22T10:00:00+00:00,MKR-PERP,1.1e-05,2907.0,2914.0,2906.5,2914.5
2021-11-22T10:00:00+00:00,MKR-PERP,1.1e-05,2907.0,2914.0,2906.5,2914.5
2021-11-22T10:00:00+00:00,MKR-PERP,1.1e-05,2907.0,2914.0,2906.5,2914.5
2021-11-22T11:00:00+00:00,MKR-PERP,1.7e-05,2914.0,2901.5,2914.5,2901.0
2021-11-22T11:00:00+00:00,MKR-PERP,1.7e-05,2914.0,2901.5,2914.5,2901.0
2021-11-22T11:00:00+00:00,MKR-PERP,1.7e-05,2914.0,2901.5,2914.5,2901.0
2021-11-22T11:00:00+00:00,MKR-PERP,1.7e-05,2914.0,2901.5,2914.5,2901.0
2021-11-22T12:00:00+00:00,MKR-PERP,2.4e-05,2901.5,2913.0,2901.0,2912.0
2021-11-22T12:00:00+00:00,MKR-PERP,2.4e-05,2901.5,2913.0,2901.0,2912.0
2021-11-22T12:00:00+00:00,MKR-PERP,2.4e-05,2901.5,2913.0,2901.0,2912.0
2021-11-22T12:00:00+00:00,MKR-PERP,2.4e-05,2901.5,2913.0,2901.0,2912.0
2021-11-22T13:00:00+00:00,MKR-PERP,1.8e-05,2913.0,2967.5,2912.0,2965.0
2021-11-22T13:00:00+00:00,MKR-PERP,1.8e-05,2913.0,2967.5,2912.0,2965.0
2021-11-22T13:00:00+00:00,MKR-PERP,1.8e-05,2913.0,2967.5,2912.0,2965.0
2021-11-22T13:00:00+00:00,MKR-PERP,1.8e-05,2913.0,2967.5,2912.0,2965.0
2021-11-22T14:00:00+00:00,MKR-PERP,1.1e-05,2967.5,2952.0,2965.0,2952.0
2021-11-22T14:00:00+00:00,MKR-PERP,1.1e-05,2967.5,2952.0,2965.0,2952.0
2021-11-22T14:00:00+00:00,MKR-PERP,1.1e-05,2967.5,2952.0,2965.0,2952.0
2021-11-22T14:00:00+00:00,MKR-PERP,1.1e-05,2967.5,2952.0,2965.0,2952.0
2021-11-22T15:00:00+00:00,MKR-PERP,-1.1e-05,2952.0,2945.0,2952.0,2946.5
2021-11-22T15:00:00+00:00,MKR-PERP,-1.1e-05,2952.0,2945.0,2952.0,2946.5
2021-11-22T15:00:00+00:00,MKR-PERP,-1.1e-05,2952.0,2945.0,2952.0,2946.5
2021-11-22T15:00:00+00:00,MKR-PERP,-1.1e-05,2952.0,2945.0,2952.0,2946.5
2021-11-22T16:00:00+00:00,MKR-PERP,0.0,2945.0,2925.5,2946.5,2927.0
2021-11-22T16:00:00+00:00,MKR-PERP,0.0,2945.0,2925.5,2946.5,2927.0
2021-11-22T16:00:00+00:00,MKR-PERP,0.0,2945.0,2925.5,2946.5,2927.0
2021-11-22T16:00:00+00:00,MKR-PERP,0.0,2945.0,2925.5,2946.5,2927.0
2021-11-22T17:00:00+00:00,MKR-PERP,2.2e-05,2925.5,2904.5,2927.0,2908.5
2021-11-22T17:00:00+00:00,MKR-PERP,2.2e-05,2925.5,2904.5,2927.0,2908.5
2021-11-22T17:00:00+00:00,MKR-PERP,2.2e-05,2925.5,2904.5,2927.0,2908.5
2021-11-22T17:00:00+00:00,MKR-PERP,2.2e-05,2925.5,2904.5,2927.0,2908.5
2021-11-22T18:00:00+00:00,MKR-PERP,2.8e-05,2904.5,2881.0,2908.5,2880.0
2021-11-22T18:00:00+00:00,MKR-PERP,2.8e-05,2904.5,2881.0,2908.5,2880.0
2021-11-22T18:00:00+00:00,MKR-PERP,2.8e-05,2904.5,2881.0,2908.5,2880.0
2021-11-22T18:00:00+00:00,MKR-PERP,2.8e-05,2904.5,2881.0,2908.5,2880.0
2021-11-22T19:00:00+00:00,MKR-PERP,2.2e-05,2881.0,2842.5,2880.0,2848.0
2021-11-22T19:00:00+00:00,MKR-PERP,2.2e-05,2881.0,2842.5,2880.0,2848.0
2021-11-22T19:00:00+00:00,MKR-PERP,2.2e-05,2881.0,2842.5,2880.0,2848.0
2021-11-22T19:00:00+00:00,MKR-PERP,2.2e-05,2881.0,2842.5,2880.0,2848.0
2021-11-22T20:00:00+00:00,MKR-PERP,3.4e-05,2842.5,2840.5,2848.0,2845.5
2021-11-22T20:00:00+00:00,MKR-PERP,3.4e-05,2842.5,2840.5,2848.0,2845.5
2021-11-22T20:00:00+00:00,MKR-PERP,3.4e-05,2842.5,2840.5,2848.0,2845.5
2021-11-22T20:00:00+00:00,MKR-PERP,3.4e-05,2842.5,2840.5,2848.0,2845.5
2021-11-22T21:00:00+00:00,MKR-PERP,2.9e-05,2840.5,2858.5,2845.5,2862.5
2021-11-22T21:00:00+00:00,MKR-PERP,2.9e-05,2840.5,2858.5,2845.5,2862.5
2021-11-22T21:00:00+00:00,MKR-PERP,2.9e-05,2840.5,2858.5,2845.5,2862.5
2021-11-22T21:00:00+00:00,MKR-PERP,2.9e-05,2840.5,2858.5,2845.5,2862.5
2021-11-22T22:00:00+00:00,MKR-PERP,3.1e-05,2858.5,2870.5,2862.5,2874.5
2021-11-22T22:00:00+00:00,MKR-PERP,3.1e-05,2858.5,2870.5,2862.5,2874.5
2021-11-22T22:00:00+00:00,MKR-PERP,3.1e-05,2858.5,2870.5,2862.5,2874.5
2021-11-22T22:00:00+00:00,MKR-PERP,3.1e-05,2858.5,2870.5,2862.5,2874.5
2021-11-22T23:00:00+00:00,MKR-PERP,2.1e-05,2870.5,2856.0,2874.5,2856.0
2021-11-22T23:00:00+00:00,MKR-PERP,2.1e-05,2870.5,2856.0,2874.5,2856.0
2021-11-22T23:00:00+00:00,MKR-PERP,2.1e-05,2870.5,2856.0,2874.5,2856.0
2021-11-22T23:00:00+00:00,MKR-PERP,2.1e-05,2870.5,2856.0,2874.5,2856.0
2021-11-23T00:00:00+00:00,MKR-PERP,8e-06,2856.0,2874.0,2856.0,2875.5
2021-11-23T00:00:00+00:00,MKR-PERP,8e-06,2856.0,2874.0,2856.0,2875.5
2021-11-23T00:00:00+00:00,MKR-PERP,8e-06,2856.0,2874.0,2856.0,2875.5
2021-11-23T00:00:00+00:00,MKR-PERP,8e-06,2856.0,2874.0,2856.0,2875.5
2021-11-23T01:00:00+00:00,MKR-PERP,2.7e-05,2874.0,2882.5,2875.5,2880.0
2021-11-23T01:00:00+00:00,MKR-PERP,2.7e-05,2874.0,2882.5,2875.5,2880.0
2021-11-23T01:00:00+00:00,MKR-PERP,2.7e-05,2874.0,2882.5,2875.5,2880.0
2021-11-23T01:00:00+00:00,MKR-PERP,2.7e-05,2874.0,2882.5,2875.5,2880.0
2021-11-23T02:00:00+00:00,MKR-PERP,3.7e-05,2882.5,2889.5,2880.0,2894.0
2021-11-23T02:00:00+00:00,MKR-PERP,3.7e-05,2882.5,2889.5,2880.0,2894.0
2021-11-23T02:00:00+00:00,MKR-PERP,3.7e-05,2882.5,2889.5,2880.0,2894.0
2021-11-23T02:00:00+00:00,MKR-PERP,3.7e-05,2882.5,2889.5,2880.0,2894.0
2021-11-23T03:00:00+00:00,MKR-PERP,4.8e-05,2889.5,2920.0,2894.0,2925.0
2021-11-23T03:00:00+00:00,MKR-PERP,4.8e-05,2889.5,2920.0,2894.0,2925.0
2021-11-23T03:00:00+00:00,MKR-PERP,4.8e-05,2889.5,2920.0,2894.0,2925.0
2021-11-23T03:00:00+00:00,MKR-PERP,4.8e-05,2889.5,2920.0,2894.0,2925.0
2021-11-23T04:00:00+00:00,MKR-PERP,4.7e-05,2920.0,2941.0,2925.0,2942.5
2021-11-23T04:00:00+00:00,MKR-PERP,4.7e-05,2920.0,2941.0,2925.0,2942.5
2021-11-23T04:00:00+00:00,MKR-PERP,4.7e-05,2920.0,2941.0,2925.0,2942.5
2021-11-23T04:00:00+00:00,MKR-PERP,4.7e-05,2920.0,2941.0,2925.0,2942.5
2021-11-23T05:00:00+00:00,MKR-PERP,4.2e-05,2941.0,2945.5,2942.5,2948.5
2021-11-23T05:00:00+00:00,MKR-PERP,4.2e-05,2941.0,2945.5,2942.5,2948.5
2021-11-23T05:00:00+00:00,MKR-PERP,4.2e-05,2941.0,2945.5,2942.5,2948.5
2021-11-23T05:00:00+00:00,MKR-PERP,4.2e-05,2941.0,2945.5,2942.5,2948.5
2021-11-23T06:00:00+00:00,MKR-PERP,3.4e-05,2945.5,2934.5,2948.5,2938.0
2021-11-23T06:00:00+00:00,MKR-PERP,3.4e-05,2945.5,2934.5,2948.5,2938.0
2021-11-23T06:00:00+00:00,MKR-PERP,3.4e-05,2945.5,2934.5,2948.5,2938.0
2021-11-23T06:00:00+00:00,MKR-PERP,3.4e-05,2945.5,2934.5,2948.5,2938.0
2021-11-23T07:00:00+00:00,MKR-PERP,3e-05,2934.5,2928.0,2938.0,2931.0
2021-11-23T07:00:00+00:00,MKR-PERP,3e-05,2934.5,2928.0,2938.0,2931.0
2021-11-23T07:00:00+00:00,MKR-PERP,3e-05,2934.5,2928.0,2938.0,2931.0
2021-11-23T07:00:00+00:00,MKR-PERP,3e-05,2934.5,2928.0,2938.0,2931.0
2021-11-23T08:00:00+00:00,MKR-PERP,3.2e-05,2928.0,2935.5,2931.0,2939.5
2021-11-23T08:00:00+00:00,MKR-PERP,3.2e-05,2928.0,2935.5,2931.0,2939.5
2021-11-23T08:00:00+00:00,MKR-PERP,3.2e-05,2928.0,2935.5,2931.0,2939.5
2021-11-23T08:00:00+00:00,MKR-PERP,3.2e-05,2928.0,2935.5,2931.0,2939.5
2021-11-23T09:00:00+00:00,MKR-PERP,4e-05,2935.5,2954.5,2939.5,2955.5
2021-11-23T09:00:00+00:00,MKR-PERP,4e-05,2935.5,2954.5,2939.5,2955.5
2021-11-23T09:00:00+00:00,MKR-PERP,4e-05,2935.5,2954.5,2939.5,2955.5
2021-11-23T09:00:00+00:00,MKR-PERP,4e-05,2935.5,2954.5,2939.5,2955.5
2021-11-23T10:00:00+00:00,MKR-PERP,2.9e-05,2954.5,2943.0,2955.5,2948.0
2021-11-23T10:00:00+00:00,MKR-PERP,2.9e-05,2954.5,2943.0,2955.5,2948.0
2021-11-23T10:00:00+00:00,MKR-PERP,2.9e-05,2954.5,2943.0,2955.5,2948.0
2021-11-23T10:00:00+00:00,MKR-PERP,2.9e-05,2954.5,2943.0,2955.5,2948.0
2021-11-23T11:00:00+00:00,MKR-PERP,2e-05,2943.0,2935.5,2948.0,2936.0
2021-11-23T11:00:00+00:00,MKR-PERP,2e-05,2943.0,2935.5,2948.0,2936.0
2021-11-23T11:00:00+00:00,MKR-PERP,2e-05,2943.0,2935.5,2948.0,2936.0
2021-11-23T11:00:00+00:00,MKR-PERP,2e-05,2943.0,2935.5,2948.0,2936.0
2021-11-23T12:00:00+00:00,MKR-PERP,3.2e-05,2935.5,2967.5,2936.0,2972.5
2021-11-23T12:00:00+00:00,MKR-PERP,3.2e-05,2935.5,2967.5,2936.0,2972.5
2021-11-23T12:00:00+00:00,MKR-PERP,3.2e-05,2935.5,2967.5,2936.0,2972.5
2021-11-23T12:00:00+00:00,MKR-PERP,3.2e-05,2935.5,2967.5,2936.0,2972.5
2021-11-23T13:00:00+00:00,MKR-PERP,2.9e-05,2967.5,3003.5,2972.5,3007.5
2021-11-23T13:00:00+00:00,MKR-PERP,2.9e-05,2967.5,3003.5,2972.5,3007.5
2021-11-23T13:00:00+00:00,MKR-PERP,2.9e-05,2967.5,3003.5,2972.5,3007.5
2021-11-23T13:00:00+00:00,MKR-PERP,2.9e-05,2967.5,3003.5,2972.5,3007.5
2021-11-23T14:00:00+00:00,MKR-PERP,2.4e-05,3003.5,3053.0,3007.5,3054.0
2021-11-23T14:00:00+00:00,MKR-PERP,2.4e-05,3003.5,3053.0,3007.5,3054.0
2021-11-23T14:00:00+00:00,MKR-PERP,2.4e-05,3003.5,3053.0,3007.5,3054.0
2021-11-23T14:00:00+00:00,MKR-PERP,2.4e-05,3003.5,3053.0,3007.5,3054.0
2021-11-23T15:00:00+00:00,MKR-PERP,2.3e-05,3053.0,3028.5,3054.0,3027.5
2021-11-23T15:00:00+00:00,MKR-PERP,2.3e-05,3053.0,3028.5,3054.0,3027.5
2021-11-23T15:00:00+00:00,MKR-PERP,2.3e-05,3053.0,3028.5,3054.0,3027.5
2021-11-23T15:00:00+00:00,MKR-PERP,2.3e-05,3053.0,3028.5,3054.0,3027.5
2021-11-23T16:00:00+00:00,MKR-PERP,3.6e-05,3028.5,3063.0,3027.5,3063.5
2021-11-23T16:00:00+00:00,MKR-PERP,3.6e-05,3028.5,3063.0,3027.5,3063.5
2021-11-23T16:00:00+00:00,MKR-PERP,3.6e-05,3028.5,3063.0,3027.5,3063.5
2021-11-23T16:00:00+00:00,MKR-PERP,3.6e-05,3028.5,3063.0,3027.5,3063.5
2021-11-23T17:00:00+00:00,MKR-PERP,2.5e-05,3063.0,3064.0,3063.5,3064.5
2021-11-23T17:00:00+00:00,MKR-PERP,2.5e-05,3063.0,3064.0,3063.5,3064.5
2021-11-23T17:00:00+00:00,MKR-PERP,2.5e-05,3063.0,3064.0,3063.5,3064.5
2021-11-23T17:00:00+00:00,MKR-PERP,2.5e-05,3063.0,3064.0,3063.5,3064.5
2021-11-23T18:00:00+00:00,MKR-PERP,2.5e-05,3064.0,3064.5,3064.5,3067.5
2021-11-23T18:00:00+00:00,MKR-PERP,2.5e-05,3064.0,3064.5,3064.5,3067.5
2021-11-23T18:00:00+00:00,MKR-PERP,2.5e-05,3064.0,3064.5,3064.5,3067.5
2021-11-23T18:00:00+00:00,MKR-PERP,2.5e-05,3064.0,3064.5,3064.5,3067.5
2021-11-23T19:00:00+00:00,MKR-PERP,3.4e-05,3064.5,3091.0,3067.5,3095.0
2021-11-23T19:00:00+00:00,MKR-PERP,3.4e-05,3064.5,3091.0,3067.5,3095.0
2021-11-23T19:00:00+00:00,MKR-PERP,3.4e-05,3064.5,3091.0,3067.5,3095.0
2021-11-23T19:00:00+00:00,MKR-PERP,3.4e-05,3064.5,3091.0,3067.5,3095.0
2021-11-23T20:00:00+00:00,MKR-PERP,2.7e-05,3091.0,3076.0,3095.0,3078.5
2021-11-23T20:00:00+00:00,MKR-PERP,2.7e-05,3091.0,3076.0,3095.0,3078.5
2021-11-23T20:00:00+00:00,MKR-PERP,2.7e-05,3091.0,3076.0,3095.0,3078.5
2021-11-23T20:00:00+00:00,MKR-PERP,2.7e-05,3091.0,3076.0,3095.0,3078.5
2021-11-23T21:00:00+00:00,MKR-PERP,2.8e-05,3076.0,3057.5,3078.5,3059.0
2021-11-23T21:00:00+00:00,MKR-PERP,2.8e-05,3076.0,3057.5,3078.5,3059.0
2021-11-23T21:00:00+00:00,MKR-PERP,2.8e-05,3076.0,3057.5,3078.5,3059.0
2021-11-23T21:00:00+00:00,MKR-PERP,2.8e-05,3076.0,3057.5,3078.5,3059.0
2021-11-23T22:00:00+00:00,MKR-PERP,3e-05,3057.5,3026.0,3059.0,3028.5
2021-11-23T22:00:00+00:00,MKR-PERP,3e-05,3057.5,3026.0,3059.0,3028.5
2021-11-23T22:00:00+00:00,MKR-PERP,3e-05,3057.5,3026.0,3059.0,3028.5
2021-11-23T22:00:00+00:00,MKR-PERP,3e-05,3057.5,3026.0,3059.0,3028.5
2021-11-23T23:00:00+00:00,MKR-PERP,2e-05,3026.0,3045.0,3028.5,3045.5
2021-11-23T23:00:00+00:00,MKR-PERP,2e-05,3026.0,3045.0,3028.5,3045.5
2021-11-23T23:00:00+00:00,MKR-PERP,2e-05,3026.0,3045.0,3028.5,3045.5
2021-11-23T23:00:00+00:00,MKR-PERP,2e-05,3026.0,3045.0,3028.5,3045.5
2021-11-24T00:00:00+00:00,MKR-PERP,2.2e-05,3045.0,3047.0,3045.5,3045.5
2021-11-24T00:00:00+00:00,MKR-PERP,2.2e-05,3045.0,3047.0,3045.5,3045.5
2021-11-24T00:00:00+00:00,MKR-PERP,2.2e-05,3045.0,3047.0,3045.5,3045.5
2021-11-24T00:00:00+00:00,MKR-PERP,2.2e-05,3045.0,3047.0,3045.5,3045.5
2021-11-24T01:00:00+00:00,MKR-PERP,2.1e-05,3047.0,3015.5,3045.5,3014.5
2021-11-24T01:00:00+00:00,MKR-PERP,2.1e-05,3047.0,3015.5,3045.5,3014.5
2021-11-24T01:00:00+00:00,MKR-PERP,2.1e-05,3047.0,3015.5,3045.5,3014.5
2021-11-24T01:00:00+00:00,MKR-PERP,2.1e-05,3047.0,3015.5,3045.5,3014.5
2021-11-24T02:00:00+00:00,MKR-PERP,1.6e-05,3015.5,2997.5,3014.5,2999.5
2021-11-24T02:00:00+00:00,MKR-PERP,1.6e-05,3015.5,2997.5,3014.5,2999.5
2021-11-24T02:00:00+00:00,MKR-PERP,1.6e-05,3015.5,2997.5,3014.5,2999.5
2021-11-24T02:00:00+00:00,MKR-PERP,1.6e-05,3015.5,2997.5,3014.5,2999.5
2021-11-24T03:00:00+00:00,MKR-PERP,2.5e-05,2997.5,3027.5,2999.5,3030.0
2021-11-24T03:00:00+00:00,MKR-PERP,2.5e-05,2997.5,3027.5,2999.5,3030.0
2021-11-24T03:00:00+00:00,MKR-PERP,2.5e-05,2997.5,3027.5,2999.5,3030.0
2021-11-24T03:00:00+00:00,MKR-PERP,2.5e-05,2997.5,3027.5,2999.5,3030.0
2021-11-24T04:00:00+00:00,MKR-PERP,2.3e-05,3027.5,3018.5,3030.0,3018.5
2021-11-24T04:00:00+00:00,MKR-PERP,2.3e-05,3027.5,3018.5,3030.0,3018.5
2021-11-24T04:00:00+00:00,MKR-PERP,2.3e-05,3027.5,3018.5,3030.0,3018.5
2021-11-24T04:00:00+00:00,MKR-PERP,2.3e-05,3027.5,3018.5,3030.0,3018.5
2021-11-24T04:00:00+00:00,MKR-PERP,2.3e-05,3027.5,3018.5,3030.0,3018.5
2021-11-24T04:00:00+00:00,MKR-PERP,2.3e-05,3027.5,3018.5,3030.0,3018.5
2021-11-24T04:00:00+00:00,MKR-PERP,2.3e-05,3027.5,3018.5,3030.0,3018.5
2021-11-24T04:00:00+00:00,MKR-PERP,2.3e-05,3027.5,3018.5,3030.0,3018.5
2021-11-24T05:00:00+00:00,MKR-PERP,3.6e-05,3018.5,3035.0,3018.5,3039.0
2021-11-24T05:00:00+00:00,MKR-PERP,3.6e-05,3018.5,3035.0,3018.5,3039.0
2021-11-24T05:00:00+00:00,MKR-PERP,3.6e-05,3018.5,3035.0,3018.5,3039.0
2021-11-24T05:00:00+00:00,MKR-PERP,3.6e-05,3018.5,3035.0,3018.5,3039.0
2021-11-24T05:00:00+00:00,MKR-PERP,3.6e-05,3018.5,3035.0,3018.5,3039.0
2021-11-24T05:00:00+00:00,MKR-PERP,3.6e-05,3018.5,3035.0,3018.5,3039.0
2021-11-24T05:00:00+00:00,MKR-PERP,3.6e-05,3018.5,3035.0,3018.5,3039.0
2021-11-24T05:00:00+00:00,MKR-PERP,3.6e-05,3018.5,3035.0,3018.5,3039.0
2021-11-24T06:00:00+00:00,MKR-PERP,4e-05,3035.0,3049.0,3039.0,3052.5
2021-11-24T06:00:00+00:00,MKR-PERP,4e-05,3035.0,3049.0,3039.0,3052.5
2021-11-24T06:00:00+00:00,MKR-PERP,4e-05,3035.0,3049.0,3039.0,3052.5
2021-11-24T06:00:00+00:00,MKR-PERP,4e-05,3035.0,3049.0,3039.0,3052.5
2021-11-24T06:00:00+00:00,MKR-PERP,4e-05,3035.0,3049.0,3039.0,3052.5
2021-11-24T06:00:00+00:00,MKR-PERP,4e-05,3035.0,3049.0,3039.0,3052.5
2021-11-24T06:00:00+00:00,MKR-PERP,4e-05,3035.0,3049.0,3039.0,3052.5
2021-11-24T06:00:00+00:00,MKR-PERP,4e-05,3035.0,3049.0,3039.0,3052.5
2021-11-24T07:00:00+00:00,MKR-PERP,3.8e-05,3049.0,3058.5,3052.5,3061.0
2021-11-24T07:00:00+00:00,MKR-PERP,3.8e-05,3049.0,3058.5,3052.5,3061.0
2021-11-24T07:00:00+00:00,MKR-PERP,3.8e-05,3049.0,3058.5,3052.5,3061.0
2021-11-24T07:00:00+00:00,MKR-PERP,3.8e-05,3049.0,3058.5,3052.5,3061.0
2021-11-24T07:00:00+00:00,MKR-PERP,3.8e-05,3049.0,3058.5,3052.5,3061.0
2021-11-24T07:00:00+00:00,MKR-PERP,3.8e-05,3049.0,3058.5,3052.5,3061.0
2021-11-24T07:00:00+00:00,MKR-PERP,3.8e-05,3049.0,3058.5,3052.5,3061.0
2021-11-24T07:00:00+00:00,MKR-PERP,3.8e-05,3049.0,3058.5,3052.5,3061.0
2021-11-24T08:00:00+00:00,MKR-PERP,3.5e-05,3058.5,3128.5,3061.0,3126.0
2021-11-24T08:00:00+00:00,MKR-PERP,3.5e-05,3058.5,3128.5,3061.0,3126.0
2021-11-24T08:00:00+00:00,MKR-PERP,3.5e-05,3058.5,3128.5,3061.0,3126.0
2021-11-24T08:00:00+00:00,MKR-PERP,3.5e-05,3058.5,3128.5,3061.0,3126.0
2021-11-24T08:00:00+00:00,MKR-PERP,3.5e-05,3058.5,3128.5,3061.0,3126.0
2021-11-24T08:00:00+00:00,MKR-PERP,3.5e-05,3058.5,3128.5,3061.0,3126.0
2021-11-24T08:00:00+00:00,MKR-PERP,3.5e-05,3058.5,3128.5,3061.0,3126.0
2021-11-24T08:00:00+00:00,MKR-PERP,3.5e-05,3058.5,3128.5,3061.0,3126.0
2021-11-24T09:00:00+00:00,MKR-PERP,3.4e-05,3128.5,3103.5,3126.0,3105.5
2021-11-24T09:00:00+00:00,MKR-PERP,3.4e-05,3128.5,3103.5,3126.0,3105.5
2021-11-24T09:00:00+00:00,MKR-PERP,3.4e-05,3128.5,3103.5,3126.0,3105.5
2021-11-24T09:00:00+00:00,MKR-PERP,3.4e-05,3128.5,3103.5,3126.0,3105.5
2021-11-24T09:00:00+00:00,MKR-PERP,3.4e-05,3128.5,3103.5,3126.0,3105.5
2021-11-24T09:00:00+00:00,MKR-PERP,3.4e-05,3128.5,3103.5,3126.0,3105.5
2021-11-24T09:00:00+00:00,MKR-PERP,3.4e-05,3128.5,3103.5,3126.0,3105.5
2021-11-24T09:00:00+00:00,MKR-PERP,3.4e-05,3128.5,3103.5,3126.0,3105.5
2021-11-24T10:00:00+00:00,MKR-PERP,6e-06,3103.5,3088.0,3105.5,3086.0
2021-11-24T10:00:00+00:00,MKR-PERP,6e-06,3103.5,3088.0,3105.5,3086.0
2021-11-24T10:00:00+00:00,MKR-PERP,6e-06,3103.5,3088.0,3105.5,3086.0
2021-11-24T10:00:00+00:00,MKR-PERP,6e-06,3103.5,3088.0,3105.5,3086.0
2021-11-24T10:00:00+00:00,MKR-PERP,6e-06,3103.5,3088.0,3105.5,3086.0
2021-11-24T10:00:00+00:00,MKR-PERP,6e-06,3103.5,3088.0,3105.5,3086.0
2021-11-24T10:00:00+00:00,MKR-PERP,6e-06,3103.5,3088.0,3105.5,3086.0
2021-11-24T10:00:00+00:00,MKR-PERP,6e-06,3103.5,3088.0,3105.5,3086.0
2021-11-24T11:00:00+00:00,MKR-PERP,1e-05,3088.0,3120.5,3086.0,3118.0
2021-11-24T11:00:00+00:00,MKR-PERP,1e-05,3088.0,3120.5,3086.0,3118.0
2021-11-24T11:00:00+00:00,MKR-PERP,1e-05,3088.0,3120.5,3086.0,3118.0
